Code,Reg,Dep,PopulationTotal,Level
25334,27,25,2182.99999999999,Municipality
25335,27,25,164.0,Municipality
25336,27,25,532.999999999999,Municipality
25338,27,25,92.0,Municipality
25339,27,25,219.0,Municipality
25340,27,25,190.0,Municipality
25341,27,25,171.0,Municipality
25342,27,25,78.0,Municipality
25343,27,25,154.0,Municipality
25344,27,25,46.0,Municipality
25345,27,25,682.0,Municipality
25346,27,25,173.0,Municipality
25347,27,25,806.0,Municipality
25348,27,25,580.999999999999,Municipality
25349,27,25,521.0,Municipality
25350,27,25,764.999999999997,Municipality
25351,27,25,222.0,Municipality
25354,27,25,161.0,Municipality
25355,27,25,61.0,Municipality
25356,27,25,4286.0,Municipality
25357,27,25,807.0,Municipality
25359,27,25,173.0,Municipality
25360,27,25,160.0,Municipality
25361,27,25,855.0,Municipality
25362,27,25,281.0,Municipality
25364,27,25,1775.0,Municipality
25365,27,25,308.0,Municipality
25366,27,25,192.0,Municipality
25367,27,25,4819.0,Municipality
25368,27,25,1464.0,Municipality
25369,27,25,165.0,Municipality
25370,27,25,2158.00000000001,Municipality
25371,27,25,200.0,Municipality
25372,27,25,284.0,Municipality
25373,27,25,44.0000000000001,Municipality
25374,27,25,542.0,Municipality
25375,27,25,430.0,Municipality
25376,27,25,147.0,Municipality
25377,27,25,222.000000000001,Municipality
25378,27,25,361.000000000001,Municipality
25379,27,25,71.0,Municipality
25380,27,25,1196.0,Municipality
25381,27,25,2502.0,Municipality
25382,27,25,579.0,Municipality
25383,27,25,280.0,Municipality
25384,27,25,95.9999999999996,Municipality
25385,27,25,132.0,Municipality
25386,27,25,141.0,Municipality
25387,27,25,404.999999999999,Municipality
25388,27,25,25395.0,Municipality
25389,27,25,114.0,Municipality
25390,27,25,396.0,Municipality
25391,27,25,177.0,Municipality
25392,27,25,186.0,Municipality
25393,27,25,557.0,Municipality
25394,27,25,1501.0,Municipality
25395,27,25,1550.0,Municipality
25397,27,25,2161.0,Municipality
25398,27,25,107.0,Municipality
25400,27,25,465.0,Municipality
25401,27,25,28.0000000000001,Municipality
25402,27,25,27.0,Municipality
25403,27,25,2081.0,Municipality
25404,27,25,93.0,Municipality
25405,27,25,839.999999999999,Municipality
25406,27,25,561.000000000001,Municipality
25408,27,25,58.0000000000002,Municipality
25410,27,25,1361.0,Municipality
25411,27,25,6935.00000000001,Municipality
25413,27,25,1098.0,Municipality
25414,27,25,127.0,Municipality
25415,27,25,335.0,Municipality
25416,27,25,182.999999999999,Municipality
25417,27,25,796.0,Municipality
25418,27,25,1260.0,Municipality
25419,27,25,99.9999999999998,Municipality
25420,27,25,156.0,Municipality
25421,27,25,69.0000000000003,Municipality
25422,27,25,194.999999999999,Municipality
25424,27,25,1555.00000000001,Municipality
25424,,,1555.00000000001,Municipality
25425,27,25,433.0,Municipality
25426,27,25,359.000000000001,Municipality
25427,27,25,386.0,Municipality
25428,27,25,1638.0,Municipality
25429,27,25,1501.0,Municipality
25430,27,25,39.0,Municipality
25431,27,25,349.0,Municipality
25432,27,25,2129.0,Municipality
25433,27,25,44.0,Municipality
25434,27,25,4413.0,Municipality
25434,,,4413.0,Municipality
25435,27,25,163.0,Municipality
25436,27,25,60.9999999999997,Municipality
25437,27,25,323.0,Municipality
25438,27,25,948.999999999999,Municipality
25438,,,948.999999999999,Municipality
25439,27,25,253.0,Municipality
25440,27,25,376.0,Municipality
25441,27,25,60.0,Municipality
25442,27,25,726.0,Municipality
25443,27,25,71.9999999999999,Municipality
25444,27,25,141.0,Municipality
25445,27,25,125.999999999999,Municipality
25446,27,25,217.0,Municipality
25447,27,25,325.000000000001,Municipality
25448,27,25,1527.0,Municipality
25449,27,25,127.0,Municipality
25450,27,25,86.9999999999996,Municipality
25451,27,25,143.0,Municipality
25452,27,25,467.999999999999,Municipality
25453,27,25,1421.0,Municipality
25454,27,25,2066.0,Municipality
25455,27,25,198.0,Municipality
25456,27,25,246.0,Municipality
25457,27,25,102.0,Municipality
25458,27,25,219.0,Municipality
25459,27,25,296.0,Municipality
25460,27,25,245.0,Municipality
25461,27,25,307.0,Municipality
25462,27,25,17197.0,Municipality
25463,27,25,4185.0,Municipality
25464,27,25,135.0,Municipality
25465,27,25,195.0,Municipality
25466,27,25,833.0,Municipality
25467,27,25,1965.0,Municipality
25468,27,25,850.0,Municipality
25469,27,25,455.0,Municipality
25470,27,25,156.0,Municipality
25471,27,25,134.999999999999,Municipality
25472,27,25,31.0,Municipality
25473,27,25,742.0,Municipality
25474,27,25,112.0,Municipality
25475,27,25,1430.0,Municipality
25476,27,25,126.0,Municipality
25477,27,25,352.0,Municipality
25478,27,25,122.0,Municipality
25479,27,25,418.0,Municipality
25481,27,25,336.999999999999,Municipality
25482,27,25,653.0,Municipality
25483,27,25,41.0,Municipality
25485,27,25,234.0,Municipality
25486,27,25,428.0,Municipality
25487,27,25,40.0,Municipality
25488,27,25,104.0,Municipality
25489,27,25,305.0,Municipality
25490,27,25,390.0,Municipality
25491,27,25,116.0,Municipality
25492,27,25,93.0,Municipality
25493,27,25,902.0,Municipality
25494,27,25,672.000000000001,Municipality
25495,27,25,2111.0,Municipality
25496,27,25,110.0,Municipality
25497,27,25,632.000000000002,Municipality
25498,27,25,48.0,Municipality
25499,27,25,128.000000000001,Municipality
25500,27,25,87.0,Municipality
25501,27,25,34.0,Municipality
25502,27,25,520.0,Municipality
25503,27,25,121.999999999999,Municipality
25504,27,25,78.0,Municipality
25505,27,25,1124.0,Municipality
25506,27,25,95.0000000000004,Municipality
25507,27,25,79.0,Municipality
25508,27,25,1127.0,Municipality
25510,27,25,363.999999999999,Municipality
25511,27,25,340.0,Municipality
25512,27,25,2342.0,Municipality
25513,27,25,42.0,Municipality
25514,27,25,339.0,Municipality
25515,27,25,409.000000000001,Municipality
25516,27,25,120.0,Municipality
25517,27,25,283.0,Municipality
25518,27,25,160.0,Municipality
25519,27,25,897.999999999999,Municipality
25520,27,25,171.999999999999,Municipality
25521,27,25,165.0,Municipality
25522,27,25,180.0,Municipality
25523,27,25,685.0,Municipality
25524,27,25,907.0,Municipality
25525,27,25,281.0,Municipality
25526,27,25,1510.0,Municipality
25527,27,25,4874.0,Municipality
25528,27,25,85.9999999999998,Municipality
25529,27,25,1332.0,Municipality
25532,27,25,3375.00000000001,Municipality
25533,27,25,11.0,Municipality
25534,27,25,194.0,Municipality
25535,27,25,226.0,Municipality
25536,27,25,185.0,Municipality
25537,27,25,291.0,Municipality
25538,27,25,113.0,Municipality
25539,27,25,5774.99999999999,Municipality
25540,27,25,302.0,Municipality
25541,27,25,368.0,Municipality
25542,27,25,1639.0,Municipality
25544,27,25,202.0,Municipality
25545,27,25,140.0,Municipality
25546,27,25,56.0,Municipality
25547,27,25,3949.00000000001,Municipality
25548,27,25,149.999999999999,Municipality
25549,27,25,641.0,Municipality
25550,27,25,236.0,Municipality
25551,27,25,127.0,Municipality
25552,27,25,118.0,Municipality
25553,27,25,390.0,Municipality
25554,27,25,121.0,Municipality
25555,27,25,1104.0,Municipality
25556,27,25,47.0,Municipality
25557,27,25,414.0,Municipality
25558,27,25,1495.0,Municipality
25559,27,25,256.0,Municipality
25560,27,25,3044.0,Municipality
25561,27,25,362.000000000002,Municipality
25562,27,25,218.0,Municipality
25563,27,25,129.0,Municipality
25564,27,25,1021.0,Municipality
25565,27,25,269.0,Municipality
25566,27,25,297.0,Municipality
25567,27,25,127.000000000001,Municipality
25569,27,25,532.0,Municipality
25570,27,25,23.0,Municipality
25571,27,25,484.0,Municipality
25572,27,25,104.0,Municipality
25573,27,25,11.0,Municipality
25574,27,25,172.0,Municipality
25575,27,25,810.000000000003,Municipality
25578,27,25,5595.0,Municipality
25579,27,25,195.0,Municipality
25580,27,25,10714.0,Municipality
25582,27,25,155.999999999999,Municipality
25583,27,25,244.0,Municipality
25584,27,25,127.0,Municipality
25586,27,25,830.0,Municipality
25588,27,25,120.0,Municipality
25589,27,25,87.0,Municipality
25590,27,25,90.9999999999999,Municipality
25591,27,25,158.0,Municipality
25592,27,25,585.0,Municipality
25594,27,25,348.0,Municipality
25595,27,25,96.0,Municipality
25596,27,25,66.9999999999999,Municipality
25597,27,25,234.0,Municipality
25598,27,25,513.0,Municipality
25599,27,25,259.0,Municipality
25600,27,25,182.0,Municipality
25601,27,25,1591.0,Municipality
25602,27,25,108.0,Municipality
25604,27,25,127.0,Municipality
25605,27,25,462.000000000002,Municipality
25607,27,25,60.0,Municipality
25608,27,25,168.0,Municipality
25609,27,25,450.0,Municipality
25611,27,25,455.0,Municipality
25612,27,25,699.0,Municipality
25613,27,25,94.0,Municipality
25614,27,25,2744.0,Municipality
25615,27,25,441.0,Municipality
25616,27,25,272.999999999999,Municipality
25617,27,25,356.0,Municipality
25618,27,25,352.000000000001,Municipality
25619,27,25,207.0,Municipality
25620,27,25,315.0,Municipality
25621,27,25,235.0,Municipality
25622,27,25,259.0,Municipality
25623,27,25,123.0,Municipality
25624,27,25,152.0,Municipality
25625,27,25,51.0,Municipality
25626,27,25,212.0,Municipality
25627,27,25,296.0,Municipality
25628,27,25,210.0,Municipality
25629,27,25,208.0,Municipality
25630,27,25,92.0,Municipality
25631,27,25,602.0,Municipality
25632,27,25,3175.0,Municipality
25633,27,25,757.000000000001,Municipality
25634,27,25,641.0,Municipality
25635,27,25,188.0,Municipality
26001,84,26,444.0,Municipality
26001,,,444.0,Municipality
26002,84,26,1937.0,Municipality
26003,84,26,47.0,Municipality
26004,84,26,2509.0,Municipality
26005,84,26,1727.0,Municipality
26006,84,26,2515.0,Municipality
26007,84,26,113.0,Municipality
26008,84,26,1341.0,Municipality
26009,84,26,1339.0,Municipality
26010,84,26,3999.0,Municipality
26011,84,26,2524.0,Municipality
26012,84,26,24.0000000000001,Municipality
26013,84,26,77.0,Municipality
26014,84,26,588.0,Municipality
26015,84,26,72.0,Municipality
26016,84,26,420.999999999999,Municipality
26017,84,26,16.0,Municipality
26018,84,26,11.0,Municipality
26019,84,26,245.0,Municipality
26020,84,26,235.0,Municipality
26021,84,26,121.000000000001,Municipality
26022,84,26,83.0,Municipality
26023,84,26,1059.0,Municipality
26024,84,26,349.0,Municipality
26025,84,26,198.000000000001,Municipality
26026,84,26,74.0000000000002,Municipality
26027,84,26,138.0,Municipality
26028,84,26,254.000000000001,Municipality
26030,84,26,3.99999999999999,Municipality
26031,84,26,1029.0,Municipality
26032,84,26,443.0,Municipality
26033,84,26,881.0,Municipality
26034,84,26,571.0,Municipality
26035,84,26,471.0,Municipality
26036,84,26,104.0,Municipality
26037,84,26,3649.0,Municipality
26038,84,26,1317.0,Municipality
26039,84,26,854.0,Municipality
26040,84,26,67.0,Municipality
26041,84,26,1431.99999999999,Municipality
26042,84,26,1591.0,Municipality
26043,84,26,145.0,Municipality
26045,84,26,1656.0,Municipality
26046,84,26,75.0,Municipality
26047,84,26,85.0,Municipality
26048,84,26,66.0,Municipality
26049,84,26,1221.0,Municipality
26050,84,26,82.0,Municipality
26051,84,26,68.0,Municipality
26052,84,26,469.0,Municipality
26054,84,26,1512.0,Municipality
26055,84,26,134.0,Municipality
26056,84,26,653.0,Municipality
26057,84,26,10205.0,Municipality
26058,84,26,19975.0,Municipality
26059,84,26,226.0,Municipality
26060,84,26,146.0,Municipality
26061,84,26,563.0,Municipality
26062,84,26,40.0000000000002,Municipality
26063,84,26,2302.0,Municipality
26064,84,26,6874.99999999999,Municipality
26065,84,26,721.0,Municipality
26066,84,26,39.0,Municipality
26067,84,26,53.0,Municipality
26068,84,26,211.0,Municipality
26069,84,26,131.0,Municipality
26070,84,26,545.999999999999,Municipality
26071,84,26,1078.0,Municipality
26072,84,26,1282.0,Municipality
26073,84,26,251.0,Municipality
26074,84,26,713.0,Municipality
26075,84,26,34.0,Municipality
26076,84,26,28.0,Municipality
26077,84,26,927.000000000001,Municipality
26078,84,26,918.0,Municipality
26079,84,26,1417.0,Municipality
26080,84,26,40.0,Municipality
26081,84,26,578.0,Municipality
26082,84,26,96.0000000000002,Municipality
26083,84,26,1808.0,Municipality
26084,84,26,3875.0,Municipality
26085,84,26,2725.0,Municipality
26086,84,26,666.0,Municipality
26086,,,666.0,Municipality
26087,84,26,1359.0,Municipality
26088,84,26,5516.0,Municipality
26089,84,26,56.0,Municipality
26090,84,26,28.0,Municipality
26091,84,26,42.0,Municipality
26092,84,26,710.0,Municipality
26093,84,26,529.0,Municipality
26094,84,26,865.000000000001,Municipality
26095,84,26,835.999999999999,Municipality
26096,84,26,2017.0,Municipality
26097,84,26,638.0,Municipality
26098,84,26,161.0,Municipality
26099,84,26,549.000000000001,Municipality
26100,84,26,422.0,Municipality
26101,84,26,156.0,Municipality
26102,84,26,139.0,Municipality
26103,84,26,486.0,Municipality
26104,84,26,82.9999999999999,Municipality
26105,84,26,69.0,Municipality
26106,84,26,1071.0,Municipality
26107,84,26,562.999999999998,Municipality
26108,84,26,8505.0,Municipality
26110,84,26,669.999999999999,Municipality
26111,84,26,100.0,Municipality
26112,84,26,181.0,Municipality
26113,84,26,4621.00000000001,Municipality
26114,84,26,3159.0,Municipality
26115,84,26,640.0,Municipality
26116,84,26,5833.00000000001,Municipality
26117,84,26,51.0,Municipality
26118,84,26,1521.0,Municipality
26119,84,26,811.0,Municipality
26121,84,26,1064.0,Municipality
26122,84,26,172.0,Municipality
26123,84,26,27.0,Municipality
26124,84,26,5478.0,Municipality
26125,84,26,1334.0,Municipality
26126,84,26,85.9999999999997,Municipality
26127,84,26,104.0,Municipality
26128,84,26,66.9999999999999,Municipality
26129,84,26,1024.0,Municipality
26130,84,26,28.0,Municipality
26131,84,26,146.999999999999,Municipality
26133,84,26,163.0,Municipality
26134,84,26,79.0,Municipality
26135,84,26,127.0,Municipality
26136,84,26,55.0,Municipality
26137,84,26,190.000000000001,Municipality
26138,84,26,1107.0,Municipality
26139,84,26,2282.0,Municipality
26140,84,26,717.0,Municipality
26141,84,26,193.0,Municipality
26142,84,26,113.0,Municipality
26143,84,26,912.0,Municipality
26144,84,26,1913.0,Municipality
26145,84,26,643.0,Municipality
26146,84,26,1551.0,Municipality
26147,84,26,20.0,Municipality
26148,84,26,1895.0,Municipality
26149,84,26,983.000000000001,Municipality
26150,84,26,10.0,Municipality
26152,84,26,28.0,Municipality
26153,84,26,102.0,Municipality
26154,84,26,231.999999999999,Municipality
26155,84,26,1219.0,Municipality
26156,84,26,1078.0,Municipality
26157,84,26,756.0,Municipality
26159,84,26,118.0,Municipality
26160,84,26,1187.0,Municipality
26161,84,26,50.0,Municipality
26162,84,26,882.0,Municipality
26163,84,26,51.0,Municipality
26164,84,26,53.0,Municipality
26165,84,26,9103.99999999999,Municipality
26166,84,26,6593.0,Municipality
26167,84,26,527.0,Municipality
26168,84,26,548.999999999999,Municipality
26169,84,26,2012.0,Municipality
26170,84,26,3201.0,Municipality
26171,84,26,194.0,Municipality
26172,84,26,670.0,Municipality
26173,84,26,835.999999999999,Municipality
26174,84,26,1159.0,Municipality
26175,84,26,213.999999999999,Municipality
26176,84,26,1343.0,Municipality
26177,84,26,761.000000000002,Municipality
26178,84,26,517.0,Municipality
26179,84,26,2664.0,Municipality
26180,84,26,235.999999999999,Municipality
26181,84,26,238.0,Municipality
26182,84,26,1620.0,Municipality
26183,84,26,1095.0,Municipality
26185,84,26,584.999999999999,Municipality
26186,84,26,55.0,Municipality
26188,84,26,1061.0,Municipality
26189,84,26,110.0,Municipality
26190,84,26,83.0,Municipality
26191,84,26,2285.0,Municipality
26192,84,26,281.0,Municipality
26193,84,26,441.0,Municipality
26194,84,26,579.0,Municipality
26195,84,26,186.000000000001,Municipality
26196,84,26,1806.0,Municipality
26197,84,26,4140.0,Municipality
26198,84,26,39097.0,Municipality
26199,84,26,29.0,Municipality
26200,84,26,75.0,Municipality
26201,84,26,45.0,Municipality
26202,84,26,332.0,Municipality
26203,84,26,286.0,Municipality
26204,84,26,146.0,Municipality
26205,84,26,83.0,Municipality
26206,84,26,2916.0,Municipality
26207,84,26,670.999999999999,Municipality
26208,84,26,1925.00000000001,Municipality
26209,84,26,23.0,Municipality
26210,84,26,1010.0,Municipality
26210,,,1010.0,Municipality
26211,84,26,1312.0,Municipality
26212,84,26,1184.99999999999,Municipality
26213,84,26,667.0,Municipality
26214,84,26,72.0,Municipality
26215,84,26,426.0,Municipality
26216,84,26,795.0,Municipality
26217,84,26,193.0,Municipality
26218,84,26,3153.0,Municipality
26219,84,26,465.0,Municipality
26220,84,26,6793.0,Municipality
26221,84,26,72.0,Municipality
26222,84,26,38.0,Municipality
26223,84,26,531.999999999999,Municipality
26224,84,26,251.000000000001,Municipality
26225,84,26,697.000000000001,Municipality
26226,84,26,364.0,Municipality
26227,84,26,24.0,Municipality
26228,84,26,35.9999999999998,Municipality
26229,84,26,96.0000000000001,Municipality
26231,84,26,2751.0,Municipality
26232,84,26,606.0,Municipality
26233,84,26,260.000000000001,Municipality
26234,84,26,843.0,Municipality
26235,84,26,13496.0,Municipality
26236,84,26,217.0,Municipality
26238,84,26,246.0,Municipality
26239,84,26,199.0,Municipality
26240,84,26,147.000000000001,Municipality
26241,84,26,127.0,Municipality
26242,84,26,17.0,Municipality
26243,84,26,933.0,Municipality
26244,84,26,121.000000000001,Municipality
26245,84,26,11.0,Municipality
26246,84,26,125.0,Municipality
26247,84,26,527.0,Municipality
26248,84,26,168.0,Municipality
26249,84,26,670.0,Municipality
26250,84,26,3503.00000000001,Municipality
26251,84,26,398.999999999999,Municipality
26252,84,26,10610.0,Municipality
26253,84,26,70.0,Municipality
26254,84,26,18.0,Municipality
26255,84,26,24.0,Municipality
26256,84,26,131.000000000001,Municipality
26257,84,26,433.0,Municipality
26258,84,26,886.0,Municipality
26259,84,26,269.999999999999,Municipality
26261,84,26,387.0,Municipality
26262,84,26,269.0,Municipality
26263,84,26,144.0,Municipality
26264,84,26,343.0,Municipality
26266,84,26,27.0,Municipality
26267,84,26,26.0,Municipality
26268,84,26,121.0,Municipality
26269,84,26,60.9999999999998,Municipality
26270,84,26,120.0,Municipality
26271,84,26,3272.0,Municipality
26272,84,26,355.0,Municipality
26273,84,26,1007.0,Municipality
26274,84,26,1.0,Municipality
26275,84,26,1579.0,Municipality
26276,84,26,452.0,Municipality
26277,84,26,170.0,Municipality
26278,84,26,287.999999999999,Municipality
26279,84,26,72.0,Municipality
26281,84,26,33160.0,Municipality
26282,84,26,197.0,Municipality
26283,84,26,21.0,Municipality
26284,84,26,365.0,Municipality
26285,84,26,289.000000000001,Municipality
26286,84,26,23.0,Municipality
26287,84,26,486.0,Municipality
26288,84,26,313.000000000001,Municipality
26289,84,26,1278.0,Municipality
26290,84,26,375.999999999998,Municipality
26291,84,26,82.9999999999997,Municipality
26292,84,26,213.000000000001,Municipality
26293,84,26,306.0,Municipality
26294,84,26,622.000000000002,Municipality
26295,84,26,1868.99999999999,Municipality
26296,84,26,27.0,Municipality
26298,84,26,416.0,Municipality
26299,84,26,106.0,Municipality
26300,84,26,48.0,Municipality
26301,84,26,4195.0,Municipality
26302,84,26,543.999999999999,Municipality
26303,84,26,70.0,Municipality
26304,84,26,258.0,Municipality
26305,84,26,1035.0,Municipality
26306,84,26,308.0,Municipality
26307,84,26,2868.0,Municipality
26308,84,26,153.0,Municipality
26309,84,26,238.0,Municipality
26310,84,26,154.0,Municipality
26311,84,26,1419.0,Municipality
26312,84,26,1244.0,Municipality
26313,84,26,6236.0,Municipality
26314,84,26,383.000000000001,Municipality
26315,84,26,361.0,Municipality
26316,84,26,192.0,Municipality
26317,84,26,781.0,Municipality
26318,84,26,39.0,Municipality
26319,84,26,582.999999999999,Municipality
26320,84,26,804.0,Municipality
26321,84,26,193.0,Municipality
26322,84,26,440.999999999999,Municipality
26323,84,26,1822.0,Municipality
26324,84,26,8936.99999999998,Municipality
26325,84,26,6530.0,Municipality
26326,84,26,1387.0,Municipality
26327,84,26,201.0,Municipality
26328,84,26,55.0,Municipality
26329,84,26,182.0,Municipality
26330,84,26,2267.99999999999,Municipality
26331,84,26,596.0,Municipality
26332,84,26,2046.0,Municipality
26333,84,26,3915.0,Municipality
26334,84,26,145.0,Municipality
26335,84,26,191.0,Municipality
26336,84,26,571.0,Municipality
26337,84,26,1855.0,Municipality
26338,84,26,1840.0,Municipality
26339,84,26,1444.0,Municipality
26340,84,26,264.0,Municipality
26341,84,26,729.000000000001,Municipality
26342,84,26,334.999999999998,Municipality
26343,84,26,96.9999999999998,Municipality
26344,84,26,388.0,Municipality
26345,84,26,2104.00000000001,Municipality
26346,84,26,234.0,Municipality
26347,84,26,6162.00000000001,Municipality
26348,84,26,1677.0,Municipality
26349,84,26,356.999999999998,Municipality
26350,84,26,87.9999999999998,Municipality
26351,84,26,25.0,Municipality
26352,84,26,253.0,Municipality
26353,84,26,1030.0,Municipality
26355,84,26,567.0,Municipality
26356,84,26,119.0,Municipality
26357,84,26,1989.0,Municipality
26358,84,26,1520.0,Municipality
26359,84,26,32.0,Municipality
26360,84,26,592.999999999999,Municipality
26361,84,26,146.0,Municipality
26362,84,26,63714.0,Municipality
26363,84,26,36.0,Municipality
26364,84,26,313.0,Municipality
26365,84,26,584.0,Municipality
26367,84,26,698.999999999999,Municipality
26368,84,26,461.0,Municipality
26369,84,26,59.0,Municipality
26370,84,26,141.0,Municipality
26371,84,26,46.0,Municipality
26372,84,26,42.0,Municipality
26373,84,26,260.0,Municipality
26374,84,26,16.0,Municipality
26375,84,26,20.0,Municipality
26376,84,26,117.999999999999,Municipality
26377,84,26,1115.0,Municipality
26378,84,26,33.0,Municipality
26379,84,26,926.999999999996,Municipality
26380,84,26,554.0,Municipality
26381,84,26,892.0,Municipality
26382,84,26,541.0,Municipality
27001,28,27,324.0,Municipality
27002,28,27,468.0,Municipality
27003,28,27,1585.99999999999,Municipality
27004,28,27,408.999999999999,Municipality
27005,28,27,1159.0,Municipality
27006,28,27,137.0,Municipality
27008,28,27,1544.0,Municipality
27009,28,27,566.0,Municipality
27010,28,27,162.0,Municipality
27011,28,27,1204.0,Municipality
27011,,,1204.0,Municipality
27012,28,27,453.000000000002,Municipality
27013,28,27,494.0,Municipality
27014,28,27,830.000000000002,Municipality
27015,28,27,1288.0,Municipality
27016,28,27,8056.0,Municipality
27017,28,27,1391.0,Municipality
27018,28,27,1013.0,Municipality
27019,28,27,169.999999999999,Municipality
27020,28,27,1682.0,Municipality
27021,28,27,320.0,Municipality
27022,28,27,5556.00000000002,Municipality
27022,,,5556.00000000002,Municipality
27023,28,27,709.000000000003,Municipality
27025,28,27,958.0,Municipality
27026,28,27,399.999999999998,Municipality
27027,28,27,294.000000000001,Municipality
27028,28,27,338.0,Municipality
27031,28,27,1100.0,Municipality
27032,28,27,1376.0,Municipality
27032,,,1376.0,Municipality
27033,28,27,313.0,Municipality
27034,28,27,627.999999999998,Municipality
27035,28,27,114.0,Municipality
27036,28,27,567.0,Municipality
27037,28,27,1225.0,Municipality
27038,28,27,268.999999999999,Municipality
27039,28,27,511.0,Municipality
27040,28,27,449.000000000002,Municipality
27042,28,27,71.0,Municipality
27043,28,27,664.0,Municipality
27044,28,27,839.999999999998,Municipality
27045,28,27,757.0,Municipality
27046,28,27,161.0,Municipality
27047,28,27,318.0,Municipality
27048,28,27,188.0,Municipality
27049,28,27,4684.00000000001,Municipality
27049,,,4684.00000000001,Municipality
27050,28,27,657.000000000001,Municipality
27051,28,27,2878.99999999999,Municipality
27052,28,27,396.0,Municipality
27053,28,27,219.0,Municipality
27054,28,27,576.0,Municipality
27055,28,27,324.0,Municipality
27056,28,27,10085.0,Municipality
27057,28,27,288.0,Municipality
27059,28,27,303.0,Municipality
27061,28,27,312.0,Municipality
27062,28,27,1559.0,Municipality
27062,,,1559.0,Municipality
27063,28,27,245.0,Municipality
27064,28,27,709.0,Municipality
27065,28,27,4608.0,Municipality
27066,28,27,319.999999999999,Municipality
27067,28,27,1505.0,Municipality
27068,28,27,176.0,Municipality
27069,28,27,700.0,Municipality
27070,28,27,1689.0,Municipality
27070,,,1689.0,Municipality
27071,28,27,225.999999999999,Municipality
27072,28,27,749.0,Municipality
27073,28,27,1185.0,Municipality
27074,28,27,283.0,Municipality
27075,28,27,340.0,Municipality
27076,28,27,468.0,Municipality
27077,28,27,879.999999999998,Municipality
27078,28,27,273.0,Municipality
27079,28,27,350.0,Municipality
27081,28,27,186.000000000001,Municipality
27082,28,27,2131.0,Municipality
27083,28,27,257.0,Municipality
27085,28,27,1455.0,Municipality
27085,,,1455.0,Municipality
27089,28,27,1017.0,Municipality
27089,,,1017.0,Municipality
27090,28,27,3587.99999999999,Municipality
27090,,,3587.99999999999,Municipality
27091,28,27,707.0,Municipality
27094,28,27,123.0,Municipality
27095,28,27,663.999999999999,Municipality
27096,28,27,349.0,Municipality
27097,28,27,653.0,Municipality
27098,28,27,81.0,Municipality
27099,28,27,777.0,Municipality
27100,28,27,1148.0,Municipality
27101,28,27,512.0,Municipality
27102,28,27,1060.0,Municipality
27103,28,27,3947.0,Municipality
27104,28,27,708.000000000002,Municipality
27105,28,27,3802.0,Municipality
27105,,,3802.0,Municipality
27106,28,27,483.000000000002,Municipality
27107,28,27,1291.0,Municipality
27107,,,1291.0,Municipality
27108,28,27,1255.0,Municipality
27109,28,27,398.000000000001,Municipality
27110,28,27,596.0,Municipality
27111,28,27,201.0,Municipality
27112,28,27,4424.0,Municipality
27112,,,4424.0,Municipality
27113,28,27,134.0,Municipality
27114,28,27,1222.0,Municipality
27115,28,27,345.999999999999,Municipality
27116,28,27,4278.00000000001,Municipality
27117,28,27,1057.0,Municipality
27118,28,27,632.999999999998,Municipality
27119,28,27,1621.0,Municipality
27120,28,27,400.0,Municipality
27123,28,27,477.0,Municipality
27124,28,27,219.0,Municipality
27125,28,27,668.999999999998,Municipality
27126,28,27,1201.0,Municipality
27127,28,27,678.0,Municipality
27129,28,27,592.000000000001,Municipality
27130,28,27,427.999999999999,Municipality
27132,28,27,865.999999999999,Municipality
27133,28,27,1058.0,Municipality
27134,28,27,226.0,Municipality
27135,28,27,488.999999999999,Municipality
27136,28,27,276.999999999999,Municipality
27137,28,27,216.000000000001,Municipality
27138,28,27,391.0,Municipality
27139,28,27,163.0,Municipality
27140,28,27,423.0,Municipality
27141,28,27,66.0,Municipality
27142,28,27,270.0,Municipality
27144,28,27,288.999999999999,Municipality
27146,28,27,385.999999999998,Municipality
27147,28,27,653.0,Municipality
27148,28,27,398.0,Municipality
27149,28,27,100.0,Municipality
27151,28,27,1789.0,Municipality
27152,28,27,569.0,Municipality
27153,28,27,365.0,Municipality
27154,28,27,593.0,Municipality
27155,28,27,109.0,Municipality
27156,28,27,505.000000000001,Municipality
27157,28,27,1387.0,Municipality
27157,,,1387.0,Municipality
27158,28,27,743.0,Municipality
27161,28,27,1082.0,Municipality
27162,28,27,233.0,Municipality
27163,28,27,202.0,Municipality
27164,28,27,813.0,Municipality
27165,28,27,5030.0,Municipality
27167,28,27,639.0,Municipality
27168,28,27,188.999999999999,Municipality
27169,28,27,999.0,Municipality
27170,28,27,1161.0,Municipality
27171,28,27,408.0,Municipality
27173,28,27,121.0,Municipality
27174,28,27,1357.0,Municipality
27176,28,27,218.000000000001,Municipality
27177,28,27,552.0,Municipality
27179,28,27,727.0,Municipality
27180,28,27,2040.0,Municipality
27181,28,27,596.999999999999,Municipality
27182,28,27,148.0,Municipality
27183,28,27,2313.99999999999,Municipality
27184,28,27,125.999999999999,Municipality
27185,28,27,565.0,Municipality
27187,28,27,309.999999999999,Municipality
27188,28,27,1449.0,Municipality
27189,28,27,440.0,Municipality
27190,28,27,188.0,Municipality
27191,28,27,2533.00000000001,Municipality
27191,,,2533.00000000001,Municipality
27192,28,27,603.0,Municipality
27193,28,27,1348.0,Municipality
27194,28,27,247.999999999999,Municipality
27196,28,27,1389.0,Municipality
